# 95 um / 104 W keyhole reference trace, dx = 5 um (production)
# shipped calibrated constants: eta_min=0.12 d_ignite_m=2.325613196e-05 absorb_decay_depth_m=5.485328030e-05
# grid 61x61x300  dx=5.000000000e-06 m  dt=1.504517261e-06 s  steps=1332
# ignition_time_s=5.145449033e-04
t_s,depth_m
1.339020362e-04,4.440938283e-06
1.354065535e-04,4.657250016e-06
1.369110708e-04,4.657250016e-06
1.384155880e-04,6.940938283e-06
1.399201053e-04,6.940938283e-06
1.414246226e-04,6.940938283e-06
1.429291398e-04,6.940938283e-06
1.444336571e-04,6.940938283e-06
1.459381743e-04,6.940938283e-06
1.474426916e-04,6.940938283e-06
1.489472089e-04,8.728954091e-06
1.504517261e-04,8.728954091e-06
1.519562434e-04,8.728954091e-06
1.534607606e-04,8.728954091e-06
1.549652779e-04,8.728954091e-06
1.564697952e-04,8.728954091e-06
1.579743124e-04,8.728954091e-06
1.594788297e-04,8.728954091e-06
1.609833469e-04,8.728954091e-06
1.624878642e-04,8.728954091e-06
1.639923815e-04,8.728954091e-06
1.654968987e-04,8.728954091e-06
1.670014160e-04,8.728954091e-06
1.685059333e-04,8.728954091e-06
1.700104505e-04,8.728954091e-06
1.715149678e-04,8.728954091e-06
1.730194850e-04,8.728954091e-06
1.745240023e-04,8.728954091e-06
1.760285196e-04,8.728954091e-06
1.775330368e-04,8.728954091e-06
1.790375541e-04,8.728954091e-06
1.805420713e-04,1.000000000e-05
1.820465886e-04,1.000000000e-05
1.835511059e-04,1.000000000e-05
1.850556231e-04,1.000000000e-05
1.865601404e-04,1.000000000e-05
1.880646576e-04,1.000000000e-05
1.895691749e-04,1.000000000e-05
1.910736922e-04,1.000000000e-05
1.925782094e-04,1.000000000e-05
1.940827267e-04,1.000000000e-05
1.955872440e-04,1.000000000e-05
1.970917612e-04,1.000000000e-05
1.985962785e-04,1.000000000e-05
2.001007957e-04,1.000000000e-05
2.016053130e-04,1.000000000e-05
2.031098303e-04,1.000000000e-05
2.046143475e-04,1.000000000e-05
2.061188648e-04,1.000000000e-05
2.076233820e-04,1.000000000e-05
2.091278993e-04,1.000000000e-05
2.106324166e-04,1.000000000e-05
2.121369338e-04,1.000000000e-05
2.136414511e-04,1.000000000e-05
2.151459684e-04,1.000000000e-05
2.166504856e-04,1.000000000e-05
2.181550029e-04,1.000000000e-05
2.196595201e-04,1.000000000e-05
2.211640374e-04,1.000000000e-05
2.226685547e-04,1.000000000e-05
2.241730719e-04,1.000000000e-05
2.256775892e-04,1.000000000e-05
2.271821064e-04,1.000000000e-05
2.286866237e-04,1.000000000e-05
